year,district,province,urban_rural,material_type,waste_category,bin_color,segregation_required,composition_percent,total_generated_tons,recycled_tons,composted_tons,landfilled_tons,open_dumped_tons,recycling_rate_percent,wrong_disposal_rate_percent,correctly_segregated_percent,co2_saved_tons,economic_value_LKR
2017,Kegalle,Sabaragamuwa,Rural,Plastic,Recyclable,Blue,True,7.0,6.62,0.39,0.0,3.14,3.09,5.9,54.8,45.2,0.33,7020
2017,Kegalle,Sabaragamuwa,Rural,Metal,Recyclable,Blue,True,4.0,3.78,1.11,0.0,1.01,1.66,29.5,45.6,54.4,0.94,49950
2017,Kegalle,Sabaragamuwa,Rural,Glass,Recyclable,Blue,True,3.0,2.83,0.35,0.0,1.59,0.89,12.2,39.7,60.3,0.3,2800
2017,Kegalle,Sabaragamuwa,Rural,Textile,Recyclable,Blue,True,4.0,3.78,0.38,0.0,2.1,1.3,10.1,44.2,55.8,0.32,1900
2017,Kegalle,Sabaragamuwa,Rural,E-waste,Hazardous,Red,False,2.0,1.89,0.0,0.0,1.07,0.82,0.5,23.4,76.6,0.0,0
2017,Kegalle,Sabaragamuwa,Rural,Rubber/Wood,Inert,Black,False,4.0,3.78,0.0,0.0,1.93,1.85,0.6,32.2,67.8,0.0,0
2017,Trincomalee,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,53.76,0.0,3.23,23.71,26.82,4.0,52.5,47.5,0.0,0
2017,Trincomalee,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,10.08,1.72,0.0,4.33,4.03,17.1,25.3,74.7,1.46,20640
2017,Trincomalee,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,5.88,0.5,0.0,2.25,3.13,8.6,38.9,61.1,0.42,9000
2017,Trincomalee,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.36,1.01,0.0,0.9,1.45,30.2,41.8,58.2,0.86,45450
2017,Trincomalee,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.52,0.27,0.0,1.02,1.23,10.7,24.5,75.5,0.23,2160
2017,Trincomalee,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.36,0.32,0.0,1.38,1.66,9.5,44.8,55.2,0.27,1600
2017,Trincomalee,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.68,0.0,0.0,1.05,0.63,0.0,29.2,70.8,0.0,0
2017,Trincomalee,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.36,0.0,0.0,2.28,1.08,0.3,52.8,47.2,0.0,0
2017,Batticaloa,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,60.48,0.0,3.63,34.09,22.76,3.5,33.9,66.1,0.0,0
2017,Batticaloa,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,11.34,2.03,0.0,4.21,5.1,17.9,38.0,62.0,1.73,24360
2017,Batticaloa,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,6.62,0.55,0.0,3.26,2.81,8.3,54.7,45.3,0.47,9900
2017,Batticaloa,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.78,1.14,0.0,1.31,1.33,30.2,52.6,47.4,0.97,51300
2017,Batticaloa,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.83,0.31,0.0,1.09,1.43,10.8,33.3,66.7,0.26,2480
2017,Batticaloa,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.78,0.37,0.0,1.46,1.95,9.8,48.2,51.8,0.31,1850
2017,Batticaloa,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.89,0.0,0.0,1.18,0.71,2.8,22.8,77.2,0.0,0
2017,Batticaloa,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.78,0.0,0.0,2.48,1.3,0.4,44.3,55.7,0.0,0
2017,Ampara,Eastern,Rural,Organic/Food,Biodegradable,Green,False,64.0,50.4,0.0,3.02,19.97,27.41,2.7,42.4,57.6,0.0,0
2017,Ampara,Eastern,Rural,Paper,Recyclable,Blue,True,12.0,9.45,1.83,0.0,4.47,3.15,19.4,50.2,49.8,1.56,21960
2017,Ampara,Eastern,Rural,Plastic,Recyclable,Blue,True,7.0,5.51,0.46,0.0,2.73,2.32,8.3,41.2,58.8,0.39,8280
2017,Ampara,Eastern,Rural,Metal,Recyclable,Blue,True,4.0,3.15,0.94,0.0,1.13,1.08,29.9,37.6,62.4,0.8,42300
2017,Ampara,Eastern,Rural,Glass,Recyclable,Blue,True,3.0,2.36,0.28,0.0,1.29,0.79,12.0,32.9,67.1,0.24,2240
2017,Ampara,Eastern,Rural,Textile,Recyclable,Blue,True,4.0,3.15,0.21,0.0,1.97,0.97,6.5,24.7,75.3,0.18,1050
2017,Ampara,Eastern,Rural,E-waste,Hazardous,Red,False,2.0,1.57,0.0,0.0,0.88,0.69,3.5,53.8,46.2,0.0,0
2017,Ampara,Eastern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.15,0.0,0.0,1.96,1.19,0.6,37.7,62.3,0.0,0
2017,Vavuniya,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,30.24,0.0,1.81,18.56,9.87,3.1,42.4,57.6,0.0,0
2017,Vavuniya,Northern,Rural,Paper,Recyclable,Blue,True,12.0,5.67,0.96,0.0,2.13,2.58,17.0,42.8,57.2,0.82,11520
2017,Vavuniya,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,3.31,0.17,0.0,2.1,1.04,5.2,47.3,52.7,0.14,3060
2017,Vavuniya,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.89,0.54,0.0,0.76,0.59,28.7,54.8,45.2,0.46,24300
2017,Vavuniya,Northern,Rural,Glass,Recyclable,Blue,True,3.0,1.42,0.15,0.0,0.6,0.67,10.6,54.4,45.6,0.13,1200
2017,Vavuniya,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.89,0.14,0.0,1.12,0.63,7.2,24.2,75.8,0.12,700
2017,Vavuniya,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.95,0.0,0.0,0.64,0.31,0.9,44.2,55.8,0.0,0
2017,Vavuniya,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.89,0.0,0.0,1.08,0.81,0.0,54.9,45.1,0.0,0
2017,Mannar,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,20.16,0.0,1.21,9.8,9.15,4.6,30.7,69.3,0.0,0
2017,Mannar,Northern,Rural,Paper,Recyclable,Blue,True,12.0,3.78,0.7,0.0,1.45,1.63,18.6,34.9,65.1,0.59,8400
2017,Mannar,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,2.21,0.11,0.0,0.95,1.15,5.1,35.7,64.3,0.09,1980
2017,Mannar,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.26,0.35,0.0,0.42,0.49,27.6,34.5,65.5,0.3,15750
2017,Mannar,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.94,0.13,0.0,0.36,0.45,13.7,46.9,53.1,0.11,1040
2017,Mannar,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.26,0.08,0.0,0.67,0.51,6.3,36.8,63.2,0.07,400
2017,Mannar,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.63,0.0,0.0,0.4,0.23,0.0,46.6,53.4,0.0,0
2017,Mannar,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.26,0.0,0.0,0.71,0.55,0.0,27.5,72.5,0.0,0
2017,Kilinochchi,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,16.8,0.0,1.01,9.74,6.05,1.3,54.2,45.8,0.0,0
2017,Kilinochchi,Northern,Rural,Paper,Recyclable,Blue,True,12.0,3.15,0.61,0.0,0.84,1.7,19.3,37.1,62.9,0.52,7320
2017,Kilinochchi,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,1.84,0.09,0.0,0.95,0.8,5.0,35.9,64.1,0.08,1620
2017,Kilinochchi,Northern,Rural,Metal,Recyclable,Blue,True,4.0,1.05,0.32,0.0,0.39,0.34,30.2,37.1,62.9,0.27,14400
2017,Kilinochchi,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.79,0.09,0.0,0.4,0.3,11.0,45.8,54.2,0.08,720
2017,Kilinochchi,Northern,Rural,Textile,Recyclable,Blue,True,4.0,1.05,0.09,0.0,0.55,0.41,8.1,33.8,66.2,0.08,450
2017,Kilinochchi,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.53,0.0,0.0,0.27,0.26,1.5,51.2,48.8,0.0,0
2017,Kilinochchi,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,1.05,0.0,0.0,0.53,0.52,2.6,31.0,69.0,0.0,0
2017,Mullaitivu,Northern,Rural,Organic/Food,Biodegradable,Green,False,64.0,13.44,0.0,0.81,7.13,5.5,4.0,28.9,71.1,0.0,0
2017,Mullaitivu,Northern,Rural,Paper,Recyclable,Blue,True,12.0,2.52,0.49,0.0,1.25,0.78,19.5,51.6,48.4,0.42,5880
2017,Mullaitivu,Northern,Rural,Plastic,Recyclable,Blue,True,7.0,1.47,0.09,0.0,0.7,0.68,6.4,43.1,56.9,0.08,1620
2017,Mullaitivu,Northern,Rural,Metal,Recyclable,Blue,True,4.0,0.84,0.26,0.0,0.19,0.39,30.4,41.5,58.5,0.22,11700
2017,Mullaitivu,Northern,Rural,Glass,Recyclable,Blue,True,3.0,0.63,0.07,0.0,0.29,0.27,10.6,25.3,74.7,0.06,560
2017,Mullaitivu,Northern,Rural,Textile,Recyclable,Blue,True,4.0,0.84,0.08,0.0,0.4,0.36,9.2,43.8,56.2,0.07,400
2017,Mullaitivu,Northern,Rural,E-waste,Hazardous,Red,False,2.0,0.42,0.0,0.0,0.29,0.13,0.0,45.1,54.9,0.0,0
2017,Mullaitivu,Northern,Rural,Rubber/Wood,Inert,Black,False,4.0,0.84,0.0,0.0,0.57,0.27,0.0,20.4,79.6,0.0,0
2018,Colombo,Western,Urban,Organic/Food,Biodegradable,Green,False,64.0,653.6,0.0,39.22,297.79,316.59,7.3,17.5,82.5,0.0,0
2018,Colombo,Western,Urban,Paper,Recyclable,Blue,True,12.0,122.55,35.63,0.0,39.44,47.48,29.1,28.9,71.1,30.29,427560
2018,Colombo,Western,Urban,Plastic,Recyclable,Blue,True,7.0,71.49,8.23,0.0,38.5,24.76,11.5,12.7,87.3,7.0,148140
2018,Colombo,Western,Urban,Metal,Recyclable,Blue,True,4.0,40.85,18.77,0.0,3.08,19.0,45.9,28.6,71.4,15.95,844650
2018,Colombo,Western,Urban,Glass,Recyclable,Blue,True,3.0,30.64,5.96,0.0,15.33,9.35,19.4,10.2,89.8,5.07,47680
2018,Colombo,Western,Urban,Textile,Recyclable,Blue,True,4.0,40.85,6.31,0.0,19.27,15.27,15.5,28.8,71.2,5.36,31550
2018,Colombo,Western,Urban,E-waste,Hazardous,Red,False,2.0,20.43,0.0,0.0,12.35,8.08,3.2,13.6,86.4,0.0,0
2018,Colombo,Western,Urban,Rubber/Wood,Inert,Black,False,4.0,40.85,0.0,0.0,22.31,18.54,0.0,28.9,71.1,0.0,0
2018,Gampaha,Western,Urban,Organic/Food,Biodegradable,Green,False,64.0,330.24,0.0,19.81,167.58,142.85,6.0,9.1,90.9,0.0,0
2018,Gampaha,Western,Urban,Paper,Recyclable,Blue,True,12.0,61.92,19.67,0.0,11.31,30.94,31.8,15.9,84.1,16.72,236040
2018,Gampaha,Western,Urban,Plastic,Recyclable,Blue,True,7.0,36.12,4.62,0.0,15.23,16.27,12.8,23.7,76.3,3.93,83160
2018,Gampaha,Western,Urban,Metal,Recyclable,Blue,True,4.0,20.64,10.02,0.0,0.24,10.38,48.5,25.7,74.3,8.52,450900
2018,Gampaha,Western,Urban,Glass,Recyclable,Blue,True,3.0,15.48,2.92,0.0,6.61,5.95,18.9,33.1,66.9,2.48,23360
2018,Gampaha,Western,Urban,Textile,Recyclable,Blue,True,4.0,20.64,2.58,0.0,9.95,8.11,12.5,19.7,80.3,2.19,12900
2018,Gampaha,Western,Urban,E-waste,Hazardous,Red,False,2.0,10.32,0.0,0.0,5.64,4.68,2.5,33.5,66.5,0.0,0
2018,Gampaha,Western,Urban,Rubber/Wood,Inert,Black,False,4.0,20.64,0.0,0.0,13.82,6.82,0.3,13.3,86.7,0.0,0
2018,Kalutara,Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,144.48,0.0,8.67,69.14,66.67,4.9,30.0,70.0,0.0,0
2018,Kalutara,Western,Rural,Paper,Recyclable,Blue,True,12.0,27.09,5.32,0.0,7.81,13.96,19.7,49.6,50.4,4.52,63840
2018,Kalutara,Western,Rural,Plastic,Recyclable,Blue,True,7.0,15.8,1.32,0.0,8.74,5.74,8.4,46.4,53.6,1.12,23760
2018,Kalutara,Western,Rural,Metal,Recyclable,Blue,True,4.0,9.03,2.63,0.0,1.79,4.61,29.1,45.5,54.5,2.24,118350
2018,Kalutara,Western,Rural,Glass,Recyclable,Blue,True,3.0,6.77,0.92,0.0,2.71,3.14,13.6,26.2,73.8,0.78,7360
2018,Kalutara,Western,Rural,Textile,Recyclable,Blue,True,4.0,9.03,0.77,0.0,3.33,4.93,8.5,52.8,47.2,0.65,3850
2018,Kalutara,Western,Rural,E-waste,Hazardous,Red,False,2.0,4.51,0.0,0.0,2.97,1.54,0.0,24.6,75.4,0.0,0
2018,Kalutara,Western,Rural,Rubber/Wood,Inert,Black,False,4.0,9.03,0.0,0.0,4.47,4.56,1.7,27.5,72.5,0.0,0
2018,Kandy,Central,Urban,Organic/Food,Biodegradable,Green,False,64.0,213.28,0.0,12.8,91.67,108.81,5.5,27.8,72.2,0.0,0
2018,Kandy,Central,Urban,Paper,Recyclable,Blue,True,12.0,39.99,12.02,0.0,10.07,17.9,30.1,21.7,78.3,10.22,144240
2018,Kandy,Central,Urban,Plastic,Recyclable,Blue,True,7.0,23.33,2.35,0.0,10.69,10.29,10.1,26.6,73.4,2.0,42300
2018,Kandy,Central,Urban,Metal,Recyclable,Blue,True,4.0,13.33,6.54,0.0,0.67,6.12,49.0,28.6,71.4,5.56,294300
2018,Kandy,Central,Urban,Glass,Recyclable,Blue,True,3.0,10.0,1.9,0.0,3.95,4.15,19.0,8.3,91.7,1.61,15200
2018,Kandy,Central,Urban,Textile,Recyclable,Blue,True,4.0,13.33,1.68,0.0,5.23,6.42,12.6,34.8,65.2,1.43,8400
2018,Kandy,Central,Urban,E-waste,Hazardous,Red,False,2.0,6.67,0.0,0.0,4.0,2.67,1.1,29.6,70.4,0.0,0
2018,Kandy,Central,Urban,Rubber/Wood,Inert,Black,False,4.0,13.33,0.0,0.0,7.48,5.85,0.2,27.8,72.2,0.0,0
2018,Matale,Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,65.36,0.0,3.92,38.76,22.68,3.8,32.4,67.6,0.0,0
2018,Matale,Central,Rural,Paper,Recyclable,Blue,True,12.0,12.25,2.39,0.0,4.49,5.37,19.5,20.2,79.8,2.03,28680
2018,Matale,Central,Rural,Plastic,Recyclable,Blue,True,7.0,7.15,0.55,0.0,4.39,2.21,7.7,46.1,53.9,0.47,9900
2018,Matale,Central,Rural,Metal,Recyclable,Blue,True,4.0,4.08,1.15,0.0,0.73,2.2,28.1,32.9,67.1,0.98,51750
2018,Matale,Central,Rural,Glass,Recyclable,Blue,True,3.0,3.06,0.36,0.0,1.67,1.03,11.8,30.7,69.3,0.31,2880
2018,Matale,Central,Rural,Textile,Recyclable,Blue,True,4.0,4.08,0.4,0.0,1.44,2.24,9.9,32.9,67.1,0.34,2000
2018,Matale,Central,Rural,E-waste,Hazardous,Red,False,2.0,2.04,0.0,0.0,1.06,0.98,1.5,51.0,49.0,0.0,0
2018,Matale,Central,Rural,Rubber/Wood,Inert,Black,False,4.0,4.08,0.0,0.0,2.46,1.62,1.2,34.4,65.6,0.0,0
2018,Nuwara Eliya,Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,58.48,0.0,3.51,37.38,17.59,4.1,41.7,58.3,0.0,0
2018,Nuwara Eliya,Central,Rural,Paper,Recyclable,Blue,True,12.0,10.96,1.95,0.0,3.55,5.46,17.8,23.3,76.7,1.66,23400
2018,Nuwara Eliya,Central,Rural,Plastic,Recyclable,Blue,True,7.0,6.4,0.45,0.0,3.26,2.69,7.0,42.5,57.5,0.38,8100
2018,Nuwara Eliya,Central,Rural,Metal,Recyclable,Blue,True,4.0,3.66,1.01,0.0,1.02,1.63,27.5,39.7,60.3,0.86,45450
2018,Nuwara Eliya,Central,Rural,Glass,Recyclable,Blue,True,3.0,2.74,0.35,0.0,1.15,1.24,12.8,43.7,56.3,0.3,2800
2018,Nuwara Eliya,Central,Rural,Textile,Recyclable,Blue,True,4.0,3.66,0.35,0.0,1.97,1.34,9.6,48.9,51.1,0.3,1750
2018,Nuwara Eliya,Central,Rural,E-waste,Hazardous,Red,False,2.0,1.83,0.0,0.0,1.25,0.58,1.7,22.0,78.0,0.0,0
2018,Nuwara Eliya,Central,Rural,Rubber/Wood,Inert,Black,False,4.0,3.66,0.0,0.0,1.84,1.82,0.2,44.8,55.2,0.0,0
2018,Galle,Southern,Urban,Organic/Food,Biodegradable,Green,False,64.0,130.72,0.0,7.84,66.76,56.12,6.6,19.9,80.1,0.0,0
2018,Galle,Southern,Urban,Paper,Recyclable,Blue,True,12.0,24.51,6.98,0.0,8.17,9.36,28.5,19.7,80.3,5.93,83760
2018,Galle,Southern,Urban,Plastic,Recyclable,Blue,True,7.0,14.3,1.32,0.0,7.9,5.08,9.2,24.2,75.8,1.12,23760
2018,Galle,Southern,Urban,Metal,Recyclable,Blue,True,4.0,8.17,3.96,0.0,0.0,4.49,48.5,33.2,66.8,3.37,178200
2018,Galle,Southern,Urban,Glass,Recyclable,Blue,True,3.0,6.13,1.28,0.0,2.37,2.48,20.9,25.2,74.8,1.09,10240
2018,Galle,Southern,Urban,Textile,Recyclable,Blue,True,4.0,8.17,1.2,0.0,4.28,2.69,14.7,19.1,80.9,1.02,6000
2018,Galle,Southern,Urban,E-waste,Hazardous,Red,False,2.0,4.08,0.0,0.0,2.46,1.62,4.1,23.4,76.6,0.0,0
2018,Galle,Southern,Urban,Rubber/Wood,Inert,Black,False,4.0,8.17,0.0,0.0,5.34,2.83,1.7,17.8,82.2,0.0,0
2018,Matara,Southern,Rural,Organic/Food,Biodegradable,Green,False,64.0,106.64,0.0,6.4,67.55,32.69,2.7,20.8,79.2,0.0,0
2018,Matara,Southern,Rural,Paper,Recyclable,Blue,True,12.0,20.0,3.94,0.0,8.69,7.37,19.7,38.1,61.9,3.35,47280
2018,Matara,Southern,Rural,Plastic,Recyclable,Blue,True,7.0,11.66,0.69,0.0,4.73,6.24,5.9,29.1,70.9,0.59,12420
2018,Matara,Southern,Rural,Metal,Recyclable,Blue,True,4.0,6.67,1.93,0.0,1.28,3.46,29.0,49.5,50.5,1.64,86850
2018,Matara,Southern,Rural,Glass,Recyclable,Blue,True,3.0,5.0,0.56,0.0,1.94,2.5,11.3,36.0,64.0,0.48,4480
2018,Matara,Southern,Rural,Textile,Recyclable,Blue,True,4.0,6.67,0.55,0.0,3.9,2.22,8.3,22.8,77.2,0.47,2750
2018,Matara,Southern,Rural,E-waste,Hazardous,Red,False,2.0,3.33,0.0,0.0,1.92,1.41,2.6,35.3,64.7,0.0,0
2018,Matara,Southern,Rural,Rubber/Wood,Inert,Black,False,4.0,6.67,0.0,0.0,3.39,3.28,1.8,25.6,74.4,0.0,0
2018,Hambantota,Southern,Rural,Organic/Food,Biodegradable,Green,False,64.0,61.92,0.0,3.72,37.53,20.67,3.8,46.3,53.7,0.0,0
2018,Hambantota,Southern,Rural,Paper,Recyclable,Blue,True,12.0,11.61,2.21,0.0,3.14,6.26,19.0,22.4,77.6,1.88,26520
2018,Hambantota,Southern,Rural,Plastic,Recyclable,Blue,True,7.0,6.77,0.33,0.0,3.93,2.51,4.9,29.2,70.8,0.28,5940
2018,Hambantota,Southern,Rural,Metal,Recyclable,Blue,True,4.0,3.87,1.09,0.0,0.74,2.04,28.2,28.7,71.3,0.93,49050
2018,Hambantota,Southern,Rural,Glass,Recyclable,Blue,True,3.0,2.9,0.34,0.0,1.14,1.42,11.6,35.7,64.3,0.29,2720
2018,Hambantota,Southern,Rural,Textile,Recyclable,Blue,True,4.0,3.87,0.37,0.0,2.28,1.22,9.5,37.1,62.9,0.31,1850
2018,Hambantota,Southern,Rural,E-waste,Hazardous,Red,False,2.0,1.94,0.0,0.0,1.33,0.61,0.0,51.7,48.3,0.0,0
2018,Hambantota,Southern,Rural,Rubber/Wood,Inert,Black,False,4.0,3.87,0.0,0.0,2.19,1.68,0.0,34.4,65.6,0.0,0
2018,Jaffna,Northern,Urban,Organic/Food,Biodegradable,Green,False,64.0,82.56,0.0,4.95,34.27,43.34,4.8,8.6,91.4,0.0,0
2018,Jaffna,Northern,Urban,Paper,Recyclable,Blue,True,12.0,15.48,4.73,0.0,2.38,8.37,30.5,23.1,76.9,4.02,56760
2018,Jaffna,Northern,Urban,Plastic,Recyclable,Blue,True,7.0,9.03,1.14,0.0,5.06,2.83,12.6,19.3,80.7,0.97,20520
2018,Jaffna,Northern,Urban,Metal,Recyclable,Blue,True,4.0,5.16,2.4,0.0,0.27,2.49,46.6,34.5,65.5,2.04,108000
2018,Jaffna,Northern,Urban,Glass,Recyclable,Blue,True,3.0,3.87,0.75,0.0,1.33,1.79,19.4,13.3,86.7,0.64,6000
2018,Jaffna,Northern,Urban,Textile,Recyclable,Blue,True,4.0,5.16,0.71,0.0,2.3,2.15,13.8,34.2,65.8,0.6,3550
2018,Jaffna,Northern,Urban,E-waste,Hazardous,Red,False,2.0,2.58,0.0,0.0,1.58,1.0,3.2,11.1,88.9,0.0,0
2018,Jaffna,Northern,Urban,Rubber/Wood,Inert,Black,False,4.0,5.16,0.0,0.0,3.32,1.84,0.0,14.8,85.2,0.0,0
2018,Kurunegala,North Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,137.6,0.0,8.26,68.75,60.59,4.7,38.3,61.7,0.0,0
2018,Kurunegala,North Western,Rural,Paper,Recyclable,Blue,True,12.0,25.8,4.35,0.0,8.16,13.29,16.9,45.3,54.7,3.7,52200
2018,Kurunegala,North Western,Rural,Plastic,Recyclable,Blue,True,7.0,15.05,0.75,0.0,7.12,7.18,5.0,39.0,61.0,0.64,13500
2018,Kurunegala,North Western,Rural,Metal,Recyclable,Blue,True,4.0,8.6,2.37,0.0,2.66,3.57,27.6,37.0,63.0,2.01,106650
2018,Kurunegala,North Western,Rural,Glass,Recyclable,Blue,True,3.0,6.45,0.72,0.0,2.27,3.46,11.2,49.7,50.3,0.61,5760
2018,Kurunegala,North Western,Rural,Textile,Recyclable,Blue,True,4.0,8.6,0.78,0.0,4.25,3.57,9.0,34.4,65.6,0.66,3900
2018,Kurunegala,North Western,Rural,E-waste,Hazardous,Red,False,2.0,4.3,0.0,0.0,2.42,1.88,2.3,22.2,77.8,0.0,0
2018,Kurunegala,North Western,Rural,Rubber/Wood,Inert,Black,False,4.0,8.6,0.0,0.0,4.29,4.31,0.9,36.1,63.9,0.0,0
2018,Puttalam,North Western,Rural,Organic/Food,Biodegradable,Green,False,64.0,58.48,0.0,3.51,25.93,29.04,1.6,27.0,73.0,0.0,0
2018,Puttalam,North Western,Rural,Paper,Recyclable,Blue,True,12.0,10.96,1.91,0.0,5.31,3.74,17.4,31.6,68.4,1.62,22920
2018,Puttalam,North Western,Rural,Plastic,Recyclable,Blue,True,7.0,6.4,0.49,0.0,3.16,2.75,7.7,27.2,72.8,0.42,8820
2018,Puttalam,North Western,Rural,Metal,Recyclable,Blue,True,4.0,3.66,1.13,0.0,0.63,1.9,30.8,50.5,49.5,0.96,50850
2018,Puttalam,North Western,Rural,Glass,Recyclable,Blue,True,3.0,2.74,0.31,0.0,1.3,1.13,11.5,54.5,45.5,0.26,2480
2018,Puttalam,North Western,Rural,Textile,Recyclable,Blue,True,4.0,3.66,0.35,0.0,2.19,1.12,9.4,22.3,77.7,0.3,1750
2018,Puttalam,North Western,Rural,E-waste,Hazardous,Red,False,2.0,1.83,0.0,0.0,0.87,0.96,1.5,38.9,61.1,0.0,0
2018,Puttalam,North Western,Rural,Rubber/Wood,Inert,Black,False,4.0,3.66,0.0,0.0,2.47,1.19,0.8,43.0,57.0,0.0,0
2018,Anuradhapura,North Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,89.44,0.0,5.37,48.73,35.34,4.6,47.1,52.9,0.0,0
2018,Anuradhapura,North Central,Rural,Paper,Recyclable,Blue,True,12.0,16.77,3.4,0.0,7.48,5.89,20.2,38.3,61.7,2.89,40800
2018,Anuradhapura,North Central,Rural,Plastic,Recyclable,Blue,True,7.0,9.78,0.57,0.0,4.34,4.87,5.8,40.2,59.8,0.48,10260
2018,Anuradhapura,North Central,Rural,Metal,Recyclable,Blue,True,4.0,5.59,1.67,0.0,1.13,2.79,29.8,33.9,66.1,1.42,75150
2018,Anuradhapura,North Central,Rural,Glass,Recyclable,Blue,True,3.0,4.19,0.59,0.0,1.78,1.82,14.2,25.5,74.5,0.5,4720
2018,Anuradhapura,North Central,Rural,Textile,Recyclable,Blue,True,4.0,5.59,0.51,0.0,2.29,2.79,9.1,31.1,68.9,0.43,2550
2018,Anuradhapura,North Central,Rural,E-waste,Hazardous,Red,False,2.0,2.79,0.0,0.0,1.32,1.47,3.1,29.7,70.3,0.0,0
2018,Anuradhapura,North Central,Rural,Rubber/Wood,Inert,Black,False,4.0,5.59,0.0,0.0,3.72,1.87,2.8,27.1,72.9,0.0,0
2018,Polonnaruwa,North Central,Rural,Organic/Food,Biodegradable,Green,False,64.0,48.16,0.0,2.89,20.06,25.21,2.1,42.9,57.1,0.0,0
2018,Polonnaruwa,North Central,Rural,Paper,Recyclable,Blue,True,12.0,9.03,1.54,0.0,3.79,3.7,17.0,41.5,58.5,1.31,18480
2018,Polonnaruwa,North Central,Rural,Plastic,Recyclable,Blue,True,7.0,5.27,0.26,0.0,2.27,2.74,5.0,48.1,51.9,0.22,4680
2018,Polonnaruwa,North Central,Rural,Metal,Recyclable,Blue,True,4.0,3.01,0.88,0.0,0.5,1.63,29.3,34.6,65.4,0.75,39600
2018,Polonnaruwa,North Central,Rural,Glass,Recyclable,Blue,True,3.0,2.26,0.33,0.0,0.87,1.06,14.5,42.2,57.8,0.28,2640
2018,Polonnaruwa,North Central,Rural,Textile,Recyclable,Blue,True,4.0,3.01,0.21,0.0,1.23,1.57,7.0,35.0,65.0,0.18,1050
2018,Polonnaruwa,North Central,Rural,E-waste,Hazardous,Red,False,2.0,1.51,0.0,0.0,1.05,0.46,0.3,39.6,60.4,0.0,0
2018,Polonnaruwa,North Central,Rural,Rubber/Wood,Inert,Black,False,4.0,3.01,0.0,0.0,1.57,1.44,0.9,51.2,48.8,0.0,0
2018,Badulla,Uva,Rural,Organic/Food,Biodegradable,Green,False,64.0,75.68,0.0,4.54,34.6,36.54,1.7,26.6,73.4,0.0,0
2018,Badulla,Uva,Rural,Paper,Recyclable,Blue,True,12.0,14.19,2.81,0.0,4.22,7.16,19.8,38.9,61.1,2.39,33720
2018,Badulla,Uva,Rural,Plastic,Recyclable,Blue,True,7.0,8.28,0.62,0.0,4.53,3.13,7.5,36.5,63.5,0.53,11160
2018,Badulla,Uva,Rural,Metal,Recyclable,Blue,True,4.0,4.73,1.44,0.0,1.33,1.96,30.5,32.5,67.5,1.22,64800
2018,Badulla,Uva,Rural,Glass,Recyclable,Blue,True,3.0,3.55,0.44,0.0,1.31,1.8,12.5,31.7,68.3,0.37,3520
2018,Badulla,Uva,Rural,Textile,Recyclable,Blue,True,4.0,4.73,0.33,0.0,2.14,2.26,7.1,48.9,51.1,0.28,1650
